,Unnamed: 0,Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
2472,72,73,6.3,2.5,4.9,1.5,Iris-versicolor
817,49,50,5.0,3.3,1.4,0.2,Iris-setosa
1950,120,121,6.9,3.2,5.7,2.3,Iris-virginica
1589,24,25,4.8,3.4,1.9,0.2,Iris-setosa
1428,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
3091,138,139,6.0,3.0,4.8,1.8,Iris-virginica
1624,57,58,4.9,2.4,3.3,1.0,Iris-versicolor
1808,3,4,4.6,3.1,1.5,0.2,Iris-setosa
1419,38,39,4.4,3.0,1.3,0.2,Iris-setosa
1588,38,39,4.4,3.0,1.3,0.2,Iris-setosa
1218,140,141,6.7,3.1,5.6,2.4,Iris-virginica
757,145,146,6.7,3.0,5.2,2.3,Iris-virginica
1899,10,11,5.4,3.7,1.5,0.2,Iris-setosa
1814,106,107,4.9,2.5,4.5,1.7,Iris-virginica
1347,47,48,4.6,3.2,1.4,0.2,Iris-setosa
850,128,129,6.4,2.8,5.6,2.1,Iris-virginica
3137,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
3028,43,44,5.0,3.5,1.6,0.6,Iris-setosa
2561,52,53,6.9,3.1,4.9,1.5,Iris-versicolor
1662,98,99,5.1,2.5,3.0,1.1,Iris-versicolor
657,101,102,5.8,2.7,5.1,1.9,Iris-virginica
1088,132,133,6.4,2.8,5.6,2.2,Iris-virginica
275,146,147,6.3,2.5,5.0,1.9,Iris-virginica
963,43,44,5.0,3.5,1.6,0.6,Iris-setosa
279,127,128,6.1,3.0,4.9,1.8,Iris-virginica
1602,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
1800,9,10,4.9,3.1,1.5,0.1,Iris-setosa
1237,35,36,5.0,3.2,1.2,0.2,Iris-setosa
442,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
1753,29,30,4.7,3.2,1.6,0.2,Iris-setosa
2139,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
926,123,124,6.3,2.7,4.9,1.8,Iris-virginica
1482,133,134,6.3,2.8,5.1,1.5,Iris-virginica
2127,42,43,4.4,3.2,1.3,0.2,Iris-setosa
845,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
765,133,134,6.3,2.8,5.1,1.5,Iris-virginica
1616,107,108,7.3,2.9,6.3,1.8,Iris-virginica
255,14,15,5.8,4.0,1.2,0.2,Iris-setosa
1363,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
2040,19,20,5.1,3.8,1.5,0.3,Iris-setosa
3062,140,141,6.7,3.1,5.6,2.4,Iris-virginica
679,5,6,5.4,3.9,1.7,0.4,Iris-setosa
609,84,85,5.4,3.0,4.5,1.5,Iris-versicolor
1632,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
1979,19,20,5.1,3.8,1.5,0.3,Iris-setosa
232,15,16,5.7,4.4,1.5,0.4,Iris-setosa
1908,129,130,7.2,3.0,5.8,1.6,Iris-virginica
2050,78,79,6.0,2.9,4.5,1.5,Iris-versicolor
2495,67,68,5.8,2.7,4.1,1.0,Iris-versicolor
2761,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
441,39,40,5.1,3.4,1.5,0.2,Iris-setosa
434,1,2,4.9,3.0,1.4,0.2,Iris-setosa
167,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
23,63,64,6.1,2.9,4.7,1.4,Iris-versicolor
1899,10,11,5.4,3.7,1.5,0.2,Iris-setosa
2078,4,5,5.0,3.6,1.4,0.2,Iris-setosa
3085,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
951,24,25,4.8,3.4,1.9,0.2,Iris-setosa
801,118,119,7.7,2.6,6.9,2.3,Iris-virginica
2406,126,127,6.2,2.8,4.8,1.8,Iris-virginica
2886,42,43,4.4,3.2,1.3,0.2,Iris-setosa
1689,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
2821,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
2394,108,109,6.7,2.5,5.8,1.8,Iris-virginica
2456,118,119,7.7,2.6,6.9,2.3,Iris-virginica
1292,124,125,6.7,3.3,5.7,2.1,Iris-virginica
1113,116,117,6.5,3.0,5.5,1.8,Iris-virginica
467,148,149,6.2,3.4,5.4,2.3,Iris-virginica
1420,138,139,6.0,3.0,4.8,1.8,Iris-virginica
2019,121,122,5.6,2.8,4.9,2.0,Iris-virginica
2563,110,111,6.5,3.2,5.1,2.0,Iris-virginica
3108,33,34,5.5,4.2,1.4,0.2,Iris-setosa
1583,115,116,6.4,3.2,5.3,2.3,Iris-virginica
2562,45,46,4.8,3.0,1.4,0.3,Iris-setosa
3070,120,121,6.9,3.2,5.7,2.3,Iris-virginica
1069,125,126,7.2,3.2,6.0,1.8,Iris-virginica
302,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
2866,82,83,5.8,2.7,3.9,1.2,Iris-versicolor
1381,135,136,7.7,3.0,6.1,2.3,Iris-virginica
915,145,146,6.7,3.0,5.2,2.3,Iris-virginica
2098,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
2777,42,43,4.4,3.2,1.3,0.2,Iris-setosa
2793,135,136,7.7,3.0,6.1,2.3,Iris-virginica
1446,136,137,6.3,3.4,5.6,2.4,Iris-virginica
2849,113,114,5.7,2.5,5.0,2.0,Iris-virginica
2160,134,135,6.1,2.6,5.6,1.4,Iris-virginica
2755,39,40,5.1,3.4,1.5,0.2,Iris-setosa
996,67,68,5.8,2.7,4.1,1.0,Iris-versicolor
1768,98,99,5.1,2.5,3.0,1.1,Iris-versicolor
567,25,26,5.0,3.0,1.6,0.2,Iris-setosa
527,134,135,6.1,2.6,5.6,1.4,Iris-virginica
796,109,110,7.2,3.6,6.1,2.5,Iris-virginica
2097,7,8,5.0,3.4,1.5,0.2,Iris-setosa
1237,35,36,5.0,3.2,1.2,0.2,Iris-setosa
2064,23,24,5.1,3.3,1.7,0.5,Iris-setosa
10,42,43,4.4,3.2,1.3,0.2,Iris-setosa
1991,139,140,6.9,3.1,5.4,2.1,Iris-virginica
2562,45,46,4.8,3.0,1.4,0.3,Iris-setosa
913,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
2481,139,140,6.9,3.1,5.4,2.1,Iris-virginica
1411,102,103,7.1,3.0,5.9,2.1,Iris-virginica
3160,20,21,5.4,3.4,1.7,0.2,Iris-setosa
2918,111,112,6.4,2.7,5.3,1.9,Iris-virginica
3125,94,95,5.6,2.7,4.2,1.3,Iris-versicolor
1430,111,112,6.4,2.7,5.3,1.9,Iris-virginica
13,94,95,5.6,2.7,4.2,1.3,Iris-versicolor
1479,100,101,6.3,3.3,6.0,2.5,Iris-virginica
657,101,102,5.8,2.7,5.1,1.9,Iris-virginica
2883,115,116,6.4,3.2,5.3,2.3,Iris-virginica
266,60,61,5.0,2.0,3.5,1.0,Iris-versicolor
629,59,60,5.2,2.7,3.9,1.4,Iris-versicolor
1927,120,121,6.9,3.2,5.7,2.3,Iris-virginica
2019,121,122,5.6,2.8,4.9,2.0,Iris-virginica
2270,109,110,7.2,3.6,6.1,2.5,Iris-virginica
508,22,23,4.6,3.6,1.0,0.2,Iris-setosa
77,8,9,4.4,2.9,1.4,0.2,Iris-setosa
348,24,25,4.8,3.4,1.9,0.2,Iris-setosa
1389,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
2663,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
1731,46,47,5.1,3.8,1.6,0.2,Iris-setosa
2088,1,2,4.9,3.0,1.4,0.2,Iris-setosa
1083,5,6,5.4,3.9,1.7,0.4,Iris-setosa
2657,14,15,5.8,4.0,1.2,0.2,Iris-setosa
1372,20,21,5.4,3.4,1.7,0.2,Iris-setosa
2254,107,108,7.3,2.9,6.3,1.8,Iris-virginica
255,14,15,5.8,4.0,1.2,0.2,Iris-setosa
772,17,18,5.1,3.5,1.4,0.3,Iris-setosa
3026,129,130,7.2,3.0,5.8,1.6,Iris-virginica
3023,45,46,4.8,3.0,1.4,0.3,Iris-setosa
1617,59,60,5.2,2.7,3.9,1.4,Iris-versicolor
3007,17,18,5.1,3.5,1.4,0.3,Iris-setosa
2789,59,60,5.2,2.7,3.9,1.4,Iris-versicolor
1009,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
2030,104,105,6.5,3.0,5.8,2.2,Iris-virginica
2234,122,123,7.7,2.8,6.7,2.0,Iris-virginica
1030,59,60,5.2,2.7,3.9,1.4,Iris-versicolor
2859,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
1939,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
328,101,102,5.8,2.7,5.1,1.9,Iris-virginica
651,103,104,6.3,2.9,5.6,1.8,Iris-virginica
1678,103,104,6.3,2.9,5.6,1.8,Iris-virginica
2913,26,27,5.0,3.4,1.6,0.4,Iris-setosa
1175,120,121,6.9,3.2,5.7,2.3,Iris-virginica
1409,102,103,7.1,3.0,5.9,2.1,Iris-virginica
756,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
2721,63,64,6.1,2.9,4.7,1.4,Iris-versicolor
1757,125,126,7.2,3.2,6.0,1.8,Iris-virginica
580,40,41,5.0,3.5,1.3,0.3,Iris-setosa
1931,10,11,5.4,3.7,1.5,0.2,Iris-setosa
1331,107,108,7.3,2.9,6.3,1.8,Iris-virginica
2792,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
947,63,64,6.1,2.9,4.7,1.4,Iris-versicolor
218,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
558,62,63,6.0,2.2,4.0,1.0,Iris-versicolor
328,101,102,5.8,2.7,5.1,1.9,Iris-virginica
1372,20,21,5.4,3.4,1.7,0.2,Iris-setosa
1986,43,44,5.0,3.5,1.6,0.6,Iris-setosa
2393,39,40,5.1,3.4,1.5,0.2,Iris-setosa
1313,9,10,4.9,3.1,1.5,0.1,Iris-setosa
2387,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
2249,1,2,4.9,3.0,1.4,0.2,Iris-setosa
1515,126,127,6.2,2.8,4.8,1.8,Iris-virginica
1590,131,132,7.9,3.8,6.4,2.0,Iris-virginica
789,67,68,5.8,2.7,4.1,1.0,Iris-versicolor
1657,73,74,6.1,2.8,4.7,1.2,Iris-versicolor
3158,25,26,5.0,3.0,1.6,0.2,Iris-setosa
2864,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
1237,35,36,5.0,3.2,1.2,0.2,Iris-setosa
1349,6,7,4.6,3.4,1.4,0.3,Iris-setosa
3107,132,133,6.4,2.8,5.6,2.2,Iris-virginica
1594,47,48,4.6,3.2,1.4,0.2,Iris-setosa
1585,137,138,6.4,3.1,5.5,1.8,Iris-virginica
1171,10,11,5.4,3.7,1.5,0.2,Iris-setosa
1233,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
41,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
628,43,44,5.0,3.5,1.6,0.6,Iris-setosa
2308,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
1752,143,144,6.8,3.2,5.9,2.3,Iris-virginica
2564,116,117,6.5,3.0,5.5,1.8,Iris-virginica
1026,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
603,40,41,5.0,3.5,1.3,0.3,Iris-setosa
2978,43,44,5.0,3.5,1.6,0.6,Iris-setosa
2543,149,150,5.9,3.0,5.1,1.8,Iris-virginica
2536,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
1369,38,39,4.4,3.0,1.3,0.2,Iris-setosa
3128,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
770,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
939,117,118,7.7,3.8,6.7,2.2,Iris-virginica
2082,129,130,7.2,3.0,5.8,1.6,Iris-virginica
3092,109,110,7.2,3.6,6.1,2.5,Iris-virginica
2148,38,39,4.4,3.0,1.3,0.2,Iris-setosa
1260,117,118,7.7,3.8,6.7,2.2,Iris-virginica
845,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
2341,25,26,5.0,3.0,1.6,0.2,Iris-setosa
1605,133,134,6.3,2.8,5.1,1.5,Iris-virginica
366,44,45,5.1,3.8,1.9,0.4,Iris-setosa
1995,78,79,6.0,2.9,4.5,1.5,Iris-versicolor
2873,122,123,7.7,2.8,6.7,2.0,Iris-virginica
2778,48,49,5.3,3.7,1.5,0.2,Iris-setosa
1082,26,27,5.0,3.4,1.6,0.4,Iris-setosa
2797,127,128,6.1,3.0,4.9,1.8,Iris-virginica
135,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
1716,11,12,4.8,3.4,1.6,0.2,Iris-setosa
1716,11,12,4.8,3.4,1.6,0.2,Iris-setosa
352,33,34,5.5,4.2,1.4,0.2,Iris-setosa
1271,133,134,6.3,2.8,5.1,1.5,Iris-virginica
1160,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
2107,86,87,6.7,3.1,4.7,1.5,Iris-versicolor
1637,127,128,6.1,3.0,4.9,1.8,Iris-virginica
2790,60,61,5.0,2.0,3.5,1.0,Iris-versicolor
683,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
32,109,110,7.2,3.6,6.1,2.5,Iris-virginica
1059,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
3175,70,71,5.9,3.2,4.8,1.8,Iris-versicolor
2430,66,67,5.6,3.0,4.5,1.5,Iris-versicolor
647,142,143,5.8,2.7,5.1,1.9,Iris-virginica
2176,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
2634,18,19,5.7,3.8,1.7,0.3,Iris-setosa
868,108,109,6.7,2.5,5.8,1.8,Iris-virginica
137,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
743,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
1672,108,109,6.7,2.5,5.8,1.8,Iris-virginica
2327,106,107,4.9,2.5,4.5,1.7,Iris-virginica
1209,113,114,5.7,2.5,5.0,2.0,Iris-virginica
2052,148,149,6.2,3.4,5.4,2.3,Iris-virginica
732,34,35,4.9,3.1,1.5,0.1,Iris-setosa
1035,20,21,5.4,3.4,1.7,0.2,Iris-setosa
376,139,140,6.9,3.1,5.4,2.1,Iris-virginica
780,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
2170,84,85,5.4,3.0,4.5,1.5,Iris-versicolor
776,135,136,7.7,3.0,6.1,2.3,Iris-virginica
1891,106,107,4.9,2.5,4.5,1.7,Iris-virginica
2857,49,50,5.0,3.3,1.4,0.2,Iris-setosa
883,67,68,5.8,2.7,4.1,1.0,Iris-versicolor
1863,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
2686,68,69,6.2,2.2,4.5,1.5,Iris-versicolor
1247,98,99,5.1,2.5,3.0,1.1,Iris-versicolor
2994,57,58,4.9,2.4,3.3,1.0,Iris-versicolor
2125,134,135,6.1,2.6,5.6,1.4,Iris-virginica
2759,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
1729,148,149,6.2,3.4,5.4,2.3,Iris-virginica
944,145,146,6.7,3.0,5.2,2.3,Iris-virginica
618,122,123,7.7,2.8,6.7,2.0,Iris-virginica
1677,40,41,5.0,3.5,1.3,0.3,Iris-setosa
1617,59,60,5.2,2.7,3.9,1.4,Iris-versicolor
3022,128,129,6.4,2.8,5.6,2.1,Iris-virginica
680,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
1168,106,107,4.9,2.5,4.5,1.7,Iris-virginica
334,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
2388,17,18,5.1,3.5,1.4,0.3,Iris-setosa
2657,14,15,5.8,4.0,1.2,0.2,Iris-setosa
1501,57,58,4.9,2.4,3.3,1.0,Iris-versicolor
3135,147,148,6.5,3.0,5.2,2.0,Iris-virginica
2387,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
575,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
2206,130,131,7.4,2.8,6.1,1.9,Iris-virginica
2277,101,102,5.8,2.7,5.1,1.9,Iris-virginica
390,49,50,5.0,3.3,1.4,0.2,Iris-setosa
1061,137,138,6.4,3.1,5.5,1.8,Iris-virginica
2939,62,63,6.0,2.2,4.0,1.0,Iris-versicolor
367,143,144,6.8,3.2,5.9,2.3,Iris-virginica
3056,39,40,5.1,3.4,1.5,0.2,Iris-setosa
2098,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
2202,126,127,6.2,2.8,4.8,1.8,Iris-virginica
2356,149,150,5.9,3.0,5.1,1.8,Iris-virginica
251,87,88,6.3,2.3,4.4,1.3,Iris-versicolor
1834,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
2510,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
2433,34,35,4.9,3.1,1.5,0.1,Iris-setosa
1285,104,105,6.5,3.0,5.8,2.2,Iris-virginica
1950,120,121,6.9,3.2,5.7,2.3,Iris-virginica
2781,123,124,6.3,2.7,4.9,1.8,Iris-virginica
2716,114,115,5.8,2.8,5.1,2.4,Iris-virginica
438,142,143,5.8,2.7,5.1,1.9,Iris-virginica
1033,40,41,5.0,3.5,1.3,0.3,Iris-setosa
2725,16,17,5.4,3.9,1.3,0.4,Iris-setosa
2803,110,111,6.5,3.2,5.1,2.0,Iris-virginica
1848,32,33,5.2,4.1,1.5,0.1,Iris-setosa
2360,128,129,6.4,2.8,5.6,2.1,Iris-virginica
507,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
1991,139,140,6.9,3.1,5.4,2.1,Iris-virginica
734,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
2654,24,25,4.8,3.4,1.9,0.2,Iris-setosa
1869,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
1150,34,35,4.9,3.1,1.5,0.1,Iris-setosa
1482,133,134,6.3,2.8,5.1,1.5,Iris-virginica
2893,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
1923,52,53,6.9,3.1,4.9,1.5,Iris-versicolor
693,82,83,5.8,2.7,3.9,1.2,Iris-versicolor
1222,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
2454,21,22,5.1,3.7,1.5,0.4,Iris-setosa
2381,147,148,6.5,3.0,5.2,2.0,Iris-virginica
1385,11,12,4.8,3.4,1.6,0.2,Iris-setosa
545,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
1384,129,130,7.2,3.0,5.8,1.6,Iris-virginica
1426,140,141,6.7,3.1,5.6,2.4,Iris-virginica
788,63,64,6.1,2.9,4.7,1.4,Iris-versicolor
1797,110,111,6.5,3.2,5.1,2.0,Iris-virginica
2765,28,29,5.2,3.4,1.4,0.2,Iris-setosa
2634,18,19,5.7,3.8,1.7,0.3,Iris-setosa
2146,11,12,4.8,3.4,1.6,0.2,Iris-setosa
2224,60,61,5.0,2.0,3.5,1.0,Iris-versicolor
2350,32,33,5.2,4.1,1.5,0.1,Iris-setosa
2710,134,135,6.1,2.6,5.6,1.4,Iris-virginica
712,145,146,6.7,3.0,5.2,2.3,Iris-virginica
871,79,80,5.7,2.6,3.5,1.0,Iris-versicolor
1520,123,124,6.3,2.7,4.9,1.8,Iris-virginica
1972,69,70,5.6,2.5,3.9,1.1,Iris-versicolor
1539,38,39,4.4,3.0,1.3,0.2,Iris-setosa
553,73,74,6.1,2.8,4.7,1.2,Iris-versicolor
309,47,48,4.6,3.2,1.4,0.2,Iris-setosa
973,35,36,5.0,3.2,1.2,0.2,Iris-setosa
2669,115,116,6.4,3.2,5.3,2.3,Iris-virginica
1332,117,118,7.7,3.8,6.7,2.2,Iris-virginica
539,149,150,5.9,3.0,5.1,1.8,Iris-virginica
2482,35,36,5.0,3.2,1.2,0.2,Iris-setosa
1455,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
1282,9,10,4.9,3.1,1.5,0.1,Iris-setosa
850,128,129,6.4,2.8,5.6,2.1,Iris-virginica
415,9,10,4.9,3.1,1.5,0.1,Iris-setosa
3166,137,138,6.4,3.1,5.5,1.8,Iris-virginica
210,43,44,5.0,3.5,1.6,0.6,Iris-setosa
1998,144,145,6.7,3.3,5.7,2.5,Iris-virginica
1943,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
1689,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
3084,121,122,5.6,2.8,4.9,2.0,Iris-virginica
1228,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
2135,142,143,5.8,2.7,5.1,1.9,Iris-virginica
2349,17,18,5.1,3.5,1.4,0.3,Iris-setosa
1839,103,104,6.3,2.9,5.6,1.8,Iris-virginica
1439,30,31,4.8,3.1,1.6,0.2,Iris-setosa
945,51,52,6.4,3.2,4.5,1.5,Iris-versicolor
2666,115,116,6.4,3.2,5.3,2.3,Iris-virginica
692,126,127,6.2,2.8,4.8,1.8,Iris-virginica
1065,15,16,5.7,4.4,1.5,0.4,Iris-setosa
2778,48,49,5.3,3.7,1.5,0.2,Iris-setosa
1963,104,105,6.5,3.0,5.8,2.2,Iris-virginica
1846,30,31,4.8,3.1,1.6,0.2,Iris-setosa
1516,44,45,5.1,3.8,1.9,0.4,Iris-setosa
252,98,99,5.1,2.5,3.0,1.1,Iris-versicolor
1056,131,132,7.9,3.8,6.4,2.0,Iris-virginica
2119,120,121,6.9,3.2,5.7,2.3,Iris-virginica
703,36,37,5.5,3.5,1.3,0.2,Iris-setosa
2989,12,13,4.8,3.0,1.4,0.1,Iris-setosa
1428,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
243,119,120,6.0,2.2,5.0,1.5,Iris-virginica
2710,134,135,6.1,2.6,5.6,1.4,Iris-virginica
861,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
500,112,113,6.8,3.0,5.5,2.1,Iris-virginica
3010,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
1259,94,95,5.6,2.7,4.2,1.3,Iris-versicolor
367,143,144,6.8,3.2,5.9,2.3,Iris-virginica
644,49,50,5.0,3.3,1.4,0.2,Iris-setosa
1119,135,136,7.7,3.0,6.1,2.3,Iris-virginica
2082,129,130,7.2,3.0,5.8,1.6,Iris-virginica
1435,20,21,5.4,3.4,1.7,0.2,Iris-setosa
1265,149,150,5.9,3.0,5.1,1.8,Iris-virginica
2912,142,143,5.8,2.7,5.1,1.9,Iris-virginica
210,43,44,5.0,3.5,1.6,0.6,Iris-setosa
2698,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
1588,38,39,4.4,3.0,1.3,0.2,Iris-setosa
167,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
1326,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
366,44,45,5.1,3.8,1.9,0.4,Iris-setosa
1404,108,109,6.7,2.5,5.8,1.8,Iris-virginica
2980,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
2751,63,64,6.1,2.9,4.7,1.4,Iris-versicolor
2637,105,106,7.6,3.0,6.6,2.1,Iris-virginica
1535,116,117,6.5,3.0,5.5,1.8,Iris-virginica
3059,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
1304,110,111,6.5,3.2,5.1,2.0,Iris-virginica
2723,34,35,4.9,3.1,1.5,0.1,Iris-setosa
1786,104,105,6.5,3.0,5.8,2.2,Iris-virginica
2087,46,47,5.1,3.8,1.6,0.2,Iris-setosa
324,47,48,4.6,3.2,1.4,0.2,Iris-setosa
109,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
2546,146,147,6.3,2.5,5.0,1.9,Iris-virginica
2848,29,30,4.7,3.2,1.6,0.2,Iris-setosa
2854,65,66,6.7,3.1,4.4,1.4,Iris-versicolor
2549,32,33,5.2,4.1,1.5,0.1,Iris-setosa
983,26,27,5.0,3.4,1.6,0.4,Iris-setosa
2835,17,18,5.1,3.5,1.4,0.3,Iris-setosa
1681,98,99,5.1,2.5,3.0,1.1,Iris-versicolor
895,47,48,4.6,3.2,1.4,0.2,Iris-setosa
2753,35,36,5.0,3.2,1.2,0.2,Iris-setosa
138,118,119,7.7,2.6,6.9,2.3,Iris-virginica
3114,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
2737,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
877,27,28,5.2,3.5,1.5,0.2,Iris-setosa
1187,8,9,4.4,2.9,1.4,0.2,Iris-setosa
1116,105,106,7.6,3.0,6.6,2.1,Iris-virginica
3019,42,43,4.4,3.2,1.3,0.2,Iris-setosa
625,46,47,5.1,3.8,1.6,0.2,Iris-setosa
1377,141,142,6.9,3.1,5.1,2.3,Iris-virginica
3107,132,133,6.4,2.8,5.6,2.2,Iris-virginica
507,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
2933,121,122,5.6,2.8,4.9,2.0,Iris-virginica
69,57,58,4.9,2.4,3.3,1.0,Iris-versicolor
660,22,23,4.6,3.6,1.0,0.2,Iris-setosa
2425,105,106,7.6,3.0,6.6,2.1,Iris-virginica
1782,61,62,5.9,3.0,4.2,1.5,Iris-versicolor
2316,110,111,6.5,3.2,5.1,2.0,Iris-virginica
3085,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
189,1,2,4.9,3.0,1.4,0.2,Iris-setosa
1077,123,124,6.3,2.7,4.9,1.8,Iris-virginica
1569,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
593,12,13,4.8,3.0,1.4,0.1,Iris-setosa
197,59,60,5.2,2.7,3.9,1.4,Iris-versicolor
2765,28,29,5.2,3.4,1.4,0.2,Iris-setosa
662,40,41,5.0,3.5,1.3,0.3,Iris-setosa
1677,40,41,5.0,3.5,1.3,0.3,Iris-setosa
1376,70,71,5.9,3.2,4.8,1.8,Iris-versicolor
228,50,51,7.0,3.2,4.7,1.4,Iris-versicolor
440,7,8,5.0,3.4,1.5,0.2,Iris-setosa
2590,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
2045,128,129,6.4,2.8,5.6,2.1,Iris-virginica
1961,22,23,4.6,3.6,1.0,0.2,Iris-setosa
140,108,109,6.7,2.5,5.8,1.8,Iris-virginica
587,101,102,5.8,2.7,5.1,1.9,Iris-virginica
1787,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
1952,108,109,6.7,2.5,5.8,1.8,Iris-virginica
1930,103,104,6.3,2.9,5.6,1.8,Iris-virginica
1812,16,17,5.4,3.9,1.3,0.4,Iris-setosa
373,46,47,5.1,3.8,1.6,0.2,Iris-setosa
2547,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
1537,124,125,6.7,3.3,5.7,2.1,Iris-virginica
1351,109,110,7.2,3.6,6.1,2.5,Iris-virginica
932,87,88,6.3,2.3,4.4,1.3,Iris-versicolor
729,132,133,6.4,2.8,5.6,2.2,Iris-virginica
874,116,117,6.5,3.0,5.5,1.8,Iris-virginica
211,115,116,6.4,3.2,5.3,2.3,Iris-virginica
3162,139,140,6.9,3.1,5.4,2.1,Iris-virginica
3007,17,18,5.1,3.5,1.4,0.3,Iris-setosa
2629,43,44,5.0,3.5,1.6,0.6,Iris-setosa
1108,24,25,4.8,3.4,1.9,0.2,Iris-setosa
1630,4,5,5.0,3.6,1.4,0.2,Iris-setosa
1937,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
948,106,107,4.9,2.5,4.5,1.7,Iris-virginica
102,23,24,5.1,3.3,1.7,0.5,Iris-setosa
180,116,117,6.5,3.0,5.5,1.8,Iris-virginica
2363,131,132,7.9,3.8,6.4,2.0,Iris-virginica
1726,5,6,5.4,3.9,1.7,0.4,Iris-setosa
1686,10,11,5.4,3.7,1.5,0.2,Iris-setosa
596,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
1052,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
2045,128,129,6.4,2.8,5.6,2.1,Iris-virginica
698,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
1700,43,44,5.0,3.5,1.6,0.6,Iris-setosa
2987,111,112,6.4,2.7,5.3,1.9,Iris-virginica
